Sex,TargetMulti,Breed_Frequency,Issterilization,Size_LARGE,Size_MED,Size_PUPPY,Size_SMALL,Size_TOY,Size_X-LRG,Intake_Condition_HEALTHY,Intake_Condition_TREATABLE/MANAGEABLE,Intake_Condition_TREATABLE/REHAB,Intake_Condition_UNKNOWN,Intake_Condition_UNTREATABLE,Grouped_Color_Brindle/Patterned/Tricolor,Grouped_Color_Brown,Grouped_Color_Monochrome,Grouped_Color_Other,Age_log,daysShel_log
0,3,1694,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0794415416798357,5.429345628954441
0,2,159,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0794415416798357,0.0
1,0,833,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,4.564348191467836
0,2,819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.302585092994046
0,2,15,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.3978952727983707,0.6931471805599453
0,0,54,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,2.1972245773362196
1,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0794415416798357,3.4965075614664802
0,1,819,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.8918202981106265
1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.9444389791664403
1,2,91,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2.3978952727983707,1.0986122886681098
0,2,411,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.302585092994046,1.791759469228055
0,0,514,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.9459101490553132,4.700480365792417
0,1,1694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0794415416798357,4.30406509320417
0,3,819,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.3862943611198906,3.6375861597263857
0,0,514,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.6094379124341003,3.2188758248682006
1,3,411,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.772588722239781
0,3,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.0794415416798357,2.302585092994046
0,2,819,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.9459101490553132,0.0
1,3,38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,1.3862943611198906
1,2,119,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.912023005428146
0,2,126,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.0794415416798357,0.6931471805599453
0,3,151,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.1972245773362196
0,1,1694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,2.9444389791664403
1,0,103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.302585092994046
1,3,117,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.6931471805599453
0,3,379,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.833213344056216
1,2,819,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
0,3,113,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.6094379124341003,2.8903717578961645
0,3,126,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0794415416798357,1.791759469228055
1,0,44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,2.772588722239781
1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,4.68213122712422
1,2,64,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,0.0
1,2,1080,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1.0986122886681098
1,2,14,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.6390573296152584,0.0
1,0,1694,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.1972245773362196
0,0,1694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0986122886681098,4.672828834461906
0,2,38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.5649493574615367,0.6931471805599453
0,0,73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.70805020110221
0,2,514,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1.6094379124341003
1,2,1080,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.1780538303479458
1,0,819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,4.204692619390966
1,2,1694,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.6931471805599453
1,2,57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.5649493574615367,1.6094379124341003
0,2,1080,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.0986122886681098,1.0986122886681098
0,0,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.091042453358316
1,0,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3.4011973816621555
0,1,411,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.9459101490553132,3.5263605246161616
1,2,88,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,2.8903717578961645
1,2,119,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.6931471805599453,4.04305126783455
0,2,79,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0
0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.1780538303479458
0,2,411,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,1.6094379124341003
0,2,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.791759469228055,0.6931471805599453
0,2,14,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.6931471805599453
1,3,379,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.6094379124341003,2.995732273553991
0,2,1080,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,0.6931471805599453
0,2,8,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.6094379124341003,2.3978952727983707
0,0,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0794415416798357,2.70805020110221
1,0,143,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,3.970291913552122
0,2,1080,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0986122886681098,1.9459101490553132
0,2,54,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.3978952727983707,0.0
0,3,126,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.6390573296152584,3.258096538021482
0,0,213,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,3.5553480614894135
0,1,833,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.791759469228055,3.295836866004329
1,2,26,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.70805020110221,0.6931471805599453
0,3,1080,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.6094379124341003,2.3978952727983707
0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.6094379124341003,3.4657359027997265
1,2,1080,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,0.6931471805599453
0,2,103,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,0.0
1,2,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.6390573296152584,0.6931471805599453
0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,4.68213122712422
0,2,1694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
0,0,1694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,4.02535169073515
1,2,128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,2.3978952727983707
0,3,445,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,1.0986122886681098
1,3,445,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,2.302585092994046
1,2,1080,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.1972245773362196,0.6931471805599453
0,3,833,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.9459101490553132,3.044522437723423
1,1,1694,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0.0
0,2,78,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,0.0
0,3,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.3862943611198906,4.1588830833596715
0,0,1694,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453,3.7612001156935624
0,0,113,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0986122886681098,3.6375861597263857
1,3,28,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,3.367295829986474
1,2,29,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.0794415416798357,0.0
0,0,514,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.0986122886681098,3.5553480614894135
1,3,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.044522437723423
1,0,453,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.4849066497880004
0,1,117,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0986122886681098,3.1780538303479458
1,2,453,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,0.6931471805599453
0,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
0,0,379,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,6.670766320845874
1,1,1694,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,2.833213344056216
0,0,1080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,4.276666119016055
1,2,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,0.0
1,2,128,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.0794415416798357
1,3,13,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.9459101490553132,4.110873864173311
1,2,128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.1972245773362196,1.0986122886681098
0,0,128,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,2.9444389791664403
1,0,819,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.2188758248682006
0,2,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.3978952727983707,0.6931471805599453
1,2,453,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,0.6931471805599453
1,2,117,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
1,2,151,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.0
0,2,1694,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,2.302585092994046
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0986122886681098,2.3978952727983707
1,0,28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,2.3978952727983707
1,0,833,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,3.7376696182833684
1,2,819,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.0
1,2,1694,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,1.6094379124341003
1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.791759469228055,2.8903717578961645
0,2,445,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,2.0794415416798357
1,1,113,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.3862943611198906,3.044522437723423
0,2,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.0
1,0,514,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.8903717578961645
0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.302585092994046,3.258096538021482
1,1,1694,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0986122886681098,2.6390573296152584
1,2,1694,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3862943611198906,0.6931471805599453
1,3,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.6390573296152584,5.241747015059643
1,2,1694,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.6931471805599453,2.833213344056216
1,3,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,2.995732273553991
0,3,33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,3.8501476017100584
1,3,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453,1.0986122886681098
0,0,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.833213344056216
1,0,58,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.6094379124341003,2.5649493574615367
1,1,833,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,5.288267030694535
0,2,13,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,2.0794415416798357
0,2,514,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0794415416798357,0.6931471805599453
1,3,819,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.1972245773362196,4.31748811353631
1,3,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,2.4849066497880004
0,2,819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
0,2,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,2.995732273553991
1,2,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.302585092994046,0.6931471805599453
0,0,1694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.5553480614894135
1,3,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.791759469228055,2.4849066497880004
0,0,379,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3.6109179126442243
0,0,411,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471805599453,4.927253685157205
0,2,64,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.302585092994046,1.3862943611198906
0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6931471805599453,3.258096538021482
0,3,514,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.3862943611198906,3.784189633918261
1,0,819,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.3862943611198906,2.0794415416798357
1,2,62,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.6931471805599453
0,2,1080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1.0986122886681098
0,2,47,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,0.0
0,2,514,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.6390573296152584,0.6931471805599453
0,2,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,2.5649493574615367
0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.9459101490553132,1.6094379124341003
0,2,379,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.302585092994046,0.0
1,2,819,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.6931471805599453
1,2,514,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.6094379124341003,0.6931471805599453
0,3,143,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.58351893845611
0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.0
1,2,55,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.6931471805599453
1,0,213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.6390573296152584,4.31748811353631
0,2,453,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,1.3862943611198906
0,2,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.772588722239781,0.6931471805599453
0,0,411,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453,3.4011973816621555
0,2,27,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.6390573296152584,1.3862943611198906
0,3,69,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.70805020110221,2.772588722239781
1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.791759469228055,0.0
0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3.091042453358316
0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.6931471805599453,3.091042453358316
1,0,69,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,2.1972245773362196
0,1,819,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.6375861597263857
0,1,1694,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.6094379124341003,2.70805020110221
1,3,1080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.3978952727983707,3.367295829986474
0,2,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.3978952727983707,0.0
0,2,1694,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.6931471805599453
0,2,1694,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.6094379124341003,0.0
0,2,819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.0
1,2,453,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6931471805599453,0.0
1,2,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.791759469228055,2.0794415416798357
0,0,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.6390573296152584
0,1,514,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6390573296152584,2.4849066497880004
0,0,514,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.3978952727983707
1,3,91,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.4849066497880004,4.007333185232471
1,3,833,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453,2.772588722239781
0,2,48,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2.3978952727983707,0.0
0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.9459101490553132,1.6094379124341003
1,0,91,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,2.995732273553991
1,0,819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,4.007333185232471
0,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
0,2,445,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,1.3862943611198906
1,2,50,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.772588722239781,0.6931471805599453
0,2,1694,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3862943611198906,1.3862943611198906
0,0,1694,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.9444389791664403
1,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.791759469228055,0.0
1,2,445,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.6931471805599453
0,1,113,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.302585092994046,1.3862943611198906
1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.8501476017100584
0,2,514,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.9459101490553132,1.3862943611198906
0,2,51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.302585092994046,0.0
1,1,453,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,2.6390573296152584
0,3,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.6888794541139363
1,0,44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,2.4849066497880004
0,0,213,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,3.8066624897703196
1,0,1080,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.3862943611198906,3.5553480614894135
1,3,6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0
0,2,119,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.791759469228055,1.9459101490553132
1,3,117,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.6931471805599453
1,2,1694,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.6931471805599453
1,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,2.1972245773362196
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,2.8903717578961645
0,3,57,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,3.8501476017100584
0,0,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.367295829986474
0,0,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,2.70805020110221
0,2,78,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.1972245773362196,1.3862943611198906
0,3,23,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6094379124341003,3.4965075614664802
1,2,22,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.3978952727983707,1.6094379124341003
0,1,1694,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.3862943611198906,3.4011973816621555
0,2,51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,1.6094379124341003
0,2,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.6931471805599453
1,0,1080,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,3.1780538303479458
0,2,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,0.6931471805599453
0,2,64,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.9459101490553132,0.6931471805599453
0,2,1694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.9459101490553132
0,0,67,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.1972245773362196,1.3862943611198906
1,2,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.3978952727983707,4.007333185232471
1,3,819,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.791759469228055,4.143134726391533
0,2,514,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1.3862943611198906
1,0,73,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6931471805599453,2.3978952727983707
0,0,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,5.241747015059643
1,0,88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.332204510175204
1,0,213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,2.833213344056216
0,3,103,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.5649493574615367
1,3,833,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.970291913552122
0,3,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,2.70805020110221
0,3,1080,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0986122886681098,4.624972813284271
0,2,69,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,2.1972245773362196
0,0,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.9459101490553132,3.295836866004329
0,3,1080,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.3978952727983707,2.9444389791664403
0,2,117,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0986122886681098,1.3862943611198906
0,2,411,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.70805020110221
0,2,1694,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,3.1354942159291497
0,0,1694,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.9459101490553132,3.7612001156935624
0,2,58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.1972245773362196,2.772588722239781
1,3,143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,2.833213344056216
0,2,453,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6390573296152584,0.0
0,2,445,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,3.1780538303479458
1,2,117,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,0.6931471805599453
0,2,79,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0
1,3,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.1972245773362196,3.4339872044851463
0,0,113,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,3.7376696182833684
1,2,58,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.6094379124341003,1.791759469228055
0,2,1694,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,1.3862943611198906
1,2,31,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0
0,2,833,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0
1,0,1080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,3.58351893845611
1,2,819,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
0,3,819,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0986122886681098,3.5553480614894135
